"original_miRNA_id","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","feature_family","primary_logFC","direction_retention_fraction","loo_min_logFC","loo_max_logFC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction"
"hsa-miR-23b-5p:hsa-mir-23b","hsa-miR-23b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0540284153697394,0.5,-0.0404921607854682,0.123758724945585,0.0945205761552075,0.0139069027640313,0
"hsa-miR-133a-3p:hsa-mir-133a-1","hsa-miR-133a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.651905457603757,1,0.494871768741484,0.771738039935042,0.157033688862274,0.0123723170557404,0
"hsa-miR-148b-5p:hsa-mir-148b","hsa-miR-148b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0993558902023154,0.868421052631579,-0.218493916974314,0.306815343314169,0.317849807176629,0.0236651376168827,0
"hsa-miR-181d-5p:hsa-mir-181d","hsa-miR-181d-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.26967180314745,1,0.162640624755691,0.386855073218607,0.117183270071157,0.0117486080133426,0
"hsa-miR-483-3p:hsa-mir-483","hsa-miR-483-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.449563643806922,1,0.126030099890516,0.662953305682304,0.323533543916406,0.0249708649188562,0
"hsa-miR-135a-5p:hsa-mir-135a-1","hsa-miR-135a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.313238415496302,0.973684210526316,-0.773488546920115,0.138482837075077,0.460250131423813,0.0442593577416975,0
"hsa-miR-135b-5p:hsa-mir-135b","hsa-miR-135b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.220497356261192,0.947368421052632,-0.500788404998572,-0.0218018661446552,0.28029104873738,0.0275385782350259,0
"hsa-miR-215-3p:hsa-mir-215","hsa-miR-215-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.89669316806486,1,1.44748812375897,2.8238527577428,0.927159589677937,0.060919612234504,0
"hsa-miR-3605-3p:hsa-mir-3605","hsa-miR-3605-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.290823666750586,1,0.165251138941389,0.347618943790333,0.125572527809196,0.0138648678025314,0
"hsa-miR-130a-3p:hsa-mir-130a","hsa-miR-130a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.330851425438959,1,-0.493401575702783,-0.159251736229757,0.171599689209202,0.026227554897389,0
"hsa-miR-30c-1-3p:hsa-mir-30c-1","hsa-miR-30c-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.185746081939998,1,0.100849909900938,0.43752209733313,0.251776015393132,0.0103177591023905,0
"hsa-miR-1224-5p:hsa-mir-1224","hsa-miR-1224-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0102353819832932,0.447368421052632,-0.348874782692356,0.917855067645411,0.907619685662118,0.0527438810293549,0
"hsa-miR-339-3p:hsa-mir-339","hsa-miR-339-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0854211933302755,0.657894736842105,-0.248036049643171,0.514221546827507,0.428800353497231,0.0262119751243541,0
"hsa-miR-576-5p:hsa-mir-576","hsa-miR-576-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.275625661213179,1,-0.368272671684513,-0.169299674031736,0.106325987181442,0.0151252711032022,0
"hsa-miR-369-5p:hsa-mir-369","hsa-miR-369-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0487638816147065,0.447368421052632,-0.0473678260983159,0.135941865922774,0.0961317077130225,0.0121413084072481,0
"hsa-miR-92b-5p:hsa-mir-92b","hsa-miR-92b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.103598728953541,0.921052631578947,-0.0178295566646467,0.303707221486614,0.200108492533073,0.0177960476318111,0
"hsa-miR-142-5p:hsa-mir-142","hsa-miR-142-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.88474075980579,1,-1.2114617871101,-0.185514481761319,0.699226278044471,0.0326587647859256,0
"hsa-miR-32-5p:hsa-mir-32","hsa-miR-32-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.466142763596578,1,-0.636785356370029,-0.3454293247977,0.170642592773451,0.0217260007384106,0
"hsa-miR-409-5p:hsa-mir-409","hsa-miR-409-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.252254645407478,1,0.187951016679526,0.354123035425539,0.101868390018061,0.0129099080802013,0
"hsa-miR-424-5p:hsa-mir-424","hsa-miR-424-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.413590248479168,1,-0.578198360972404,-0.289184413344596,0.164608112493236,0.0243829629224735,0
"hsa-miR-4446-3p:hsa-mir-4446","hsa-miR-4446-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.436400712482296,1,0.169305234651811,0.67988246209254,0.267095477830485,0.0330729024698717,0
"hsa-miR-628-3p:hsa-mir-628","hsa-miR-628-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0214144213836232,0.68421052631579,-0.103257594343418,0.101994773156337,0.124672015727041,0.0253316075117408,0
"hsa-miR-339-5p:hsa-mir-339","hsa-miR-339-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.124502959446024,0.973684210526316,0.0286366477294511,0.260837787474164,0.13633482802814,0.0157109266264014,0
"hsa-miR-331-3p:hsa-mir-331","hsa-miR-331-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.356693688972161,1,-0.508975571439597,-0.213503048828235,0.152281882467436,0.0265529094595459,0
"hsa-miR-148a-5p:hsa-mir-148a","hsa-miR-148a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.326295577765496,0.947368421052632,-0.0543600251872196,0.958143780324258,0.631848202558762,0.0380161606256917,0
"hsa-miR-323a-3p:hsa-mir-323a","hsa-miR-323a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.395287917115998,1,0.137049503261158,0.780051759271411,0.384763842155414,0.031585523784106,0
"hsa-miR-199a-5p:hsa-mir-199a-1","hsa-miR-199a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.23995784771587,0.947368421052632,-0.128583875098103,0.746368720135981,0.506410872420111,0.04116584090312,0
"hsa-miR-199b-5p:hsa-mir-199b","hsa-miR-199b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.318107631215576,0.947368421052632,-0.136731199850384,0.979278563645435,0.661170932429859,0.0606201745278861,0
"hsa-miR-330-3p:hsa-mir-330","hsa-miR-330-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0306560720446608,0.81578947368421,-0.0350996508479478,0.146043248961435,0.115387176916774,0.0144818115671129,0
"hsa-miR-4485-5p:hsa-mir-4485","hsa-miR-4485-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.712817268353296,1,0.452011806676306,1.20813655143612,0.495319283082822,0.0230094356113674,0
"hsa-miR-338-3p:hsa-mir-338","hsa-miR-338-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.196803478077426,0.973684210526316,0.0237603239146612,0.325506583507265,0.173043154162765,0.0425025136607821,0
"hsa-miR-3173-5p:hsa-mir-3173","hsa-miR-3173-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.107383793233154,0.973684210526316,-0.168469355022689,-0.0448678152540645,0.0625159779790896,0.0138369631736816,0
"hsa-miR-1306-5p:hsa-mir-1306","hsa-miR-1306-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.23445778878758,0.973684210526316,-0.0170400335153947,0.32145730633354,0.251497822302975,0.0211622801420153,0
"hsa-miR-15b-3p:hsa-mir-15b","hsa-miR-15b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.226326619793282,1,-0.323031941051861,-0.0688293492941616,0.15749727049912,0.0155568312597491,0
"hsa-miR-654-3p:hsa-mir-654","hsa-miR-654-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.340208405495977,1,0.0999056835292025,0.670291076845204,0.330082671349227,0.019963316556338,0
"hsa-miR-1180-3p:hsa-mir-1180","hsa-miR-1180-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.306987608009538,1,0.172857791562782,0.559959401132807,0.252971793123269,0.025418651767317,0
"hsa-miR-654-5p:hsa-mir-654","hsa-miR-654-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.44790886951543,1,0.347314442588678,0.537060155751711,0.100594426926751,0.017630937197414,0
"hsa-miR-642a-5p:hsa-mir-642a","hsa-miR-642a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.422665537582244,1,-0.611945291965939,-0.20472250943762,0.217943028144624,0.0457747601590813,0
"hsa-miR-382-3p:hsa-mir-382","hsa-miR-382-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.00646006992477037,0.81578947368421,-0.114737188509024,0.130640525513783,0.124180455589012,0.0177530315980374,0
"hsa-miR-627-5p:hsa-mir-627","hsa-miR-627-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.147208884243706,0.921052631578947,-0.418651167993568,0.0211892389924228,0.271442283749862,0.0221601740760844,0
"hsa-miR-195-3p:hsa-mir-195","hsa-miR-195-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.457434371716088,1,0.162706077705357,0.945234401839573,0.487800030123485,0.0304210517891142,0
"hsa-miR-5010-3p:hsa-mir-5010","hsa-miR-5010-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.488598268116013,1,-0.621417007433764,-0.312728290051816,0.175869978064198,0.02505507417466,0
"hsa-miR-542-3p:hsa-mir-542","hsa-miR-542-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.20467486677852,0.973684210526316,-0.100801358689938,0.418580066264909,0.305476225468457,0.0238081458142664,0
"hsa-miR-505-5p:hsa-mir-505","hsa-miR-505-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.164813069395367,0.947368421052632,-0.364748860741384,-0.00237709329850197,0.199935791346016,0.0308640920876609,0
"hsa-miR-556-5p:hsa-mir-556","hsa-miR-556-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.07755564233091,1,0.736481320073951,1.58310106159273,0.505545419261811,0.041338560631094,0
"hsa-miR-424-3p:hsa-mir-424","hsa-miR-424-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.011467590714577,0.789473684210526,-0.163575147758081,0.219082983851984,0.230550574566561,0.0144372070122366,0
"hsa-miR-125b-1-3p:hsa-mir-125b-1","hsa-miR-125b-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0647399309900003,0.736842105263158,-0.0498761135724268,0.184753817479702,0.120013886489702,0.0169179731435958,0
"hsa-miR-10b-3p:hsa-mir-10b","hsa-miR-10b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0099791213251204,0.81578947368421,-0.0969779602191582,0.133013563347685,0.123034442022564,0.0186907243908684,0
"hsa-miR-1226-3p:hsa-mir-1226","hsa-miR-1226-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.228296157601564,1,0.0772234357698219,0.3838041683007,0.155508010699136,0.0141243728631068,0
"hsa-miR-3154:hsa-mir-3154","hsa-miR-3154","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.328732313944145,1,-0.465577868927786,-0.0694104840631623,0.259321829880983,0.0285517203564575,0
"hsa-miR-504-5p:hsa-mir-504","hsa-miR-504-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.537216479173719,1,0.0592395217358276,0.770757538036052,0.477976957437892,0.0356057794875437,0
"hsa-miR-146b-3p:hsa-mir-146b","hsa-miR-146b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.625439826049839,1,-0.820337570431992,-0.241409172166375,0.384030653883464,0.0311309594464363,0
"hsa-miR-324-3p:hsa-mir-324","hsa-miR-324-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0235538650140129,0.631578947368421,-0.203910165189345,0.254185618545769,0.230631753531756,0.0281551771575554,0
"hsa-miR-381-3p:hsa-mir-381","hsa-miR-381-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.240928957000023,1,0.0716878516350413,0.702927671470418,0.461998714470395,0.0319466465088489,0
"hsa-miR-6511a-3p:hsa-mir-6511a-1","hsa-miR-6511a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0622710519507324,0.68421052631579,-0.275389113255773,0.206921652786133,0.337660165206506,0.0331538381646366,0
"hsa-miR-4662a-5p:hsa-mir-4662a","hsa-miR-4662a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.374654255623739,1,-0.52586292579346,-0.203803252744345,0.170851002879394,0.0216250470222582,0
"hsa-miR-941:hsa-mir-941-1","hsa-miR-941","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.255843654219587,1,0.0601440236197622,0.492734922584247,0.236891268364659,0.0261133095986569,0
"hsa-miR-642a-3p:hsa-mir-642a","hsa-miR-642a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.308943611528858,0.947368421052632,-0.591161625722717,0.107903369134496,0.416846980663354,0.044843083907332,0
"hsa-miR-92a-1-5p:hsa-mir-92a-1","hsa-miR-92a-1-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.335464257230233,0.973684210526316,0.0175451103920178,0.907512392893007,0.572048135662774,0.0277889210761626,0
"hsa-miR-671-3p:hsa-mir-671","hsa-miR-671-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.245590564364935,0.947368421052632,-0.51084147173807,-0.0161790803121086,0.265250907373135,0.0208126644003114,0
"hsa-miR-1296-5p:hsa-mir-1296","hsa-miR-1296-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.399852073764753,1,0.268884062271653,0.504582014315098,0.1309680114931,0.0326058918801322,0
"hsa-miR-548i:hsa-mir-548i-1","hsa-miR-548i","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.647089634960193,1,0.401200291632711,0.982719342089269,0.335629707129076,0.0247493721770165,0
"hsa-miR-1297:hsa-mir-1297","hsa-miR-1297","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.262573770563208,1,-0.507062472857987,-0.081378978206109,0.244488702294779,0.0256930814403963,0
"hsa-miR-107:hsa-mir-107","hsa-miR-107","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.326358270075926,0.973684210526316,0.0380796182055944,0.614347663146153,0.288278651870332,0.0203039465208626,0
"hsa-miR-374c-5p:hsa-mir-374c","hsa-miR-374c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.337450284713603,1,-0.549500800332619,-0.139791643652703,0.212050515619015,0.0213471239482348,0
"hsa-miR-455-3p:hsa-mir-455","hsa-miR-455-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.476845992426991,1,-0.588084155859227,-0.236670289917089,0.240175702509902,0.0210393939132628,0
"hsa-miR-501-5p:hsa-mir-501","hsa-miR-501-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.147505395822832,0.973684210526316,0.0478102845687877,0.21819797503301,0.0996951112540444,0.0116217586208019,0
"hsa-miR-6734-5p:hsa-mir-6734","hsa-miR-6734-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.153117914801945,0.947368421052632,-0.00876863374437051,0.298438430103223,0.161886548546316,0.0155252352456036,0
"hsa-miR-4636:hsa-mir-4636","hsa-miR-4636","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.408711592797136,1,0.213093418728824,0.642744580157869,0.234032987360733,0.02877262236127,0
"hsa-miR-6894-3p:hsa-mir-6894","hsa-miR-6894-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.347068716176722,1,-0.629919761668892,-0.0561242971110519,0.290944419065671,0.0288556037753198,0
"hsa-miR-1976:hsa-mir-1976","hsa-miR-1976","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.410666619007381,1,-0.538829014266645,-0.269129286207108,0.141537332800273,0.0292059110907464,0
"hsa-let-7a-3p:hsa-let-7a-1","hsa-let-7a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.165576781546722,0.947368421052632,-0.141507114937006,0.446858530261063,0.307083896483728,0.0312454518178216,0
"hsa-miR-1292-5p:hsa-mir-1292","hsa-miR-1292-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.214237631645301,1,-0.344362384646891,-0.0730284176647033,0.141209213980598,0.0226902568212629,0
"hsa-miR-618:hsa-mir-618","hsa-miR-618","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.959838483341148,1,-1.12735339746859,-0.496086805645721,0.463751677695427,0.0339485400209476,0
"hsa-miR-656-3p:hsa-mir-656","hsa-miR-656-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.310548767698623,0.973684210526316,-0.506085509856165,0.811693243852167,0.816634277554788,0.0598350783551015,0
"hsa-miR-32-3p:hsa-mir-32","hsa-miR-32-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.157962831182828,0.947368421052632,-0.289351274195366,0.138415566497645,0.296378397680473,0.0220345297692525,0
"hsa-miR-130b-3p:hsa-mir-130b","hsa-miR-130b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.176039305482964,1,0.0806862651310414,0.407031018957389,0.230991713474425,0.0222653878375363,0
"hsa-miR-485-3p:hsa-mir-485","hsa-miR-485-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.496113769075689,1,0.395933739214567,0.677650962665842,0.181537193590153,0.0213230452585449,0
"hsa-miR-671-5p:hsa-mir-671","hsa-miR-671-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.272817862635613,1,0.194536312634678,0.407398943116778,0.134581080481165,0.0225678904180048,0
"hsa-miR-532-3p:hsa-mir-532","hsa-miR-532-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.198592449952444,1,0.104047760533632,0.335181372860452,0.136588922908008,0.0165569252498708,0
"hsa-miR-193b-3p:hsa-mir-193b","hsa-miR-193b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.508092811910904,1,0.0649585124441452,0.668342086067491,0.443134299466759,0.0278474462507198,0
"hsa-miR-1229-3p:hsa-mir-1229","hsa-miR-1229-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.380456584271353,1,0.0638646013328236,0.701431709904767,0.320975125633414,0.030197763100231,0
"hsa-miR-629-3p:hsa-mir-629","hsa-miR-629-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0880763991081246,0.868421052631579,-0.215785007472019,0.309617311715435,0.303861406580143,0.0226103302887339,0
"hsa-miR-548l:hsa-mir-548l","hsa-miR-548l","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.91952497735433,1,-1.1411173037949,-0.709575186115165,0.221592326440573,0.027973852815675,0
"hsa-miR-99b-3p:hsa-mir-99b","hsa-miR-99b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.131722227454676,0.868421052631579,-0.0000424510133449256,0.411981843948125,0.280259616493448,0.0218169974448812,0
"hsa-miR-3152-5p:hsa-mir-3152","hsa-miR-3152-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.136814210697,0.894736842105263,-0.298883039870585,0.201047339286667,0.337861549983668,0.029550796281706,0
"hsa-miR-4731-5p:hsa-mir-4731","hsa-miR-4731-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0230122425194387,0.631578947368421,-0.24926169531937,0.15887128667025,0.226249452799931,0.0268894822574034,0
