"original_miRNA_id","feature_family","primary_logFC","primary_FDR","scenario","scenario_logFC","scenario_FDR","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status"
"hsa-miR-196b-5p:hsa-mir-196b","MATURE",-0.0766508410252171,0.961686339648352,"EXCLUDE_GSM4676447",-0.0117019970389418,0.998587042388098,"hsa-miR-196b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-29c-3p:hsa-mir-29c","MATURE",-0.160932827824728,0.951185018782856,"EXCLUDE_GSM4676447",-0.301238394300821,0.998587042388098,"hsa-miR-29c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-409-3p:hsa-mir-409","MATURE",0.181403164915309,0.948810508224733,"EXCLUDE_GSM4676447",0.198373765326162,0.998587042388098,"hsa-miR-409-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-342-3p:hsa-mir-342","MATURE",-0.579428520558872,0.444782861895594,"EXCLUDE_GSM4676447",-0.557888378161234,0.694184761966166,"hsa-miR-342-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-132-3p:hsa-mir-132","MATURE",-0.0844860381364944,0.989952442257322,"EXCLUDE_GSM4676447",0.133507252149248,0.998587042388098,"hsa-miR-132-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-28-3p:hsa-mir-28","MATURE",0.247656736675173,0.907086138049205,"EXCLUDE_GSM4676447",0.0519685787480308,0.998587042388098,"hsa-miR-28-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1244:hsa-mir-1244-1","MATURE",0.292096141726567,0.951185018782856,"EXCLUDE_GSM4676447",0.379748348160817,0.998587042388098,"hsa-miR-1244","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-378a-3p:hsa-mir-378a","MATURE",0.483683606317652,0.827381577615971,"EXCLUDE_GSM4676447",0.110049489248572,0.998587042388098,"hsa-miR-378a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-361-5p:hsa-mir-361","MATURE",-0.145556194010919,0.951185018782856,"EXCLUDE_GSM4676447",-0.195579769233694,0.998587042388098,"hsa-miR-361-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-411-5p:hsa-mir-411","MATURE",0.0831954117959827,0.961686339648352,"EXCLUDE_GSM4676447",-0.0425816393540967,0.998587042388098,"hsa-miR-411-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-223-3p:hsa-mir-223","MATURE",-0.613362725301426,0.827381577615971,"EXCLUDE_GSM4676447",-0.654683079034327,0.998587042388098,"hsa-miR-223-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-30c-5p:hsa-mir-30c-1","MATURE",-0.0326082354052562,0.99698024720718,"EXCLUDE_GSM4676447",-0.26764535879448,0.998587042388098,"hsa-miR-30c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-130b-5p:hsa-mir-130b","MATURE",0.175461290380398,0.951185018782856,"EXCLUDE_GSM4676447",0.171163795008207,0.998587042388098,"hsa-miR-130b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-141-3p:hsa-mir-141","MATURE",0.0536820338666901,0.99698024720718,"EXCLUDE_GSM4676447",-0.124029018306305,0.998587042388098,"hsa-miR-141-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-30e-5p:hsa-mir-30e","MATURE",-0.228317478168197,0.951185018782856,"EXCLUDE_GSM4676447",-0.427541313429661,0.998587042388098,"hsa-miR-30e-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-139-5p:hsa-mir-139","MATURE",-0.0746913782780212,0.961686339648352,"EXCLUDE_GSM4676447",0.0508761164230309,0.998587042388098,"hsa-miR-139-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-493-5p:hsa-mir-493","MATURE",0.100055772646269,0.961686339648352,"EXCLUDE_GSM4676447",0.142536407701361,0.998587042388098,"hsa-miR-493-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-186-5p:hsa-mir-186","MATURE",-0.0191077141978086,0.99698024720718,"EXCLUDE_GSM4676447",-0.123776402382885,0.998587042388098,"hsa-miR-186-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-338-5p:hsa-mir-338","MATURE",-0.0188411339370393,0.99698024720718,"EXCLUDE_GSM4676447",-0.00232534595874216,0.998587042388098,"hsa-miR-338-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-10a-3p:hsa-mir-10a","MATURE",-0.0221948313963804,0.99698024720718,"EXCLUDE_GSM4676447",0.0459447323885104,0.998587042388098,"hsa-miR-10a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-320d:hsa-mir-320d-1","MATURE",0.323831994462345,0.827381577615971,"EXCLUDE_GSM4676447",0.258589114795329,0.998587042388098,"hsa-miR-320d","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-543:hsa-mir-543","MATURE",0.21166723657332,0.951185018782856,"EXCLUDE_GSM4676447",0.267821732516448,0.998587042388098,"hsa-miR-543","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-103a-3p:hsa-mir-103a-1","MATURE",0.268407223996911,0.948810508224733,"EXCLUDE_GSM4676447",-0.0145364968946467,0.998587042388098,"hsa-miR-103a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-574-3p:hsa-mir-574","MATURE",-0.00107472807900511,0.998612650735802,"EXCLUDE_GSM4676447",0.0473962177587454,0.998587042388098,"hsa-miR-574-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-15a-5p:hsa-mir-15a","MATURE",-0.561949236107123,0.827381577615971,"EXCLUDE_GSM4676447",-0.386804640122979,0.998587042388098,"hsa-miR-15a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1247-5p:hsa-mir-1247","MATURE",0.114838230070208,0.961686339648352,"EXCLUDE_GSM4676447",0.256989038605162,0.998587042388098,"hsa-miR-1247-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-382-5p:hsa-mir-382","MATURE",0.0935873625013666,0.99698024720718,"EXCLUDE_GSM4676447",0.405056091119612,0.998587042388098,"hsa-miR-382-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-432-5p:hsa-mir-432","MATURE",0.210204802394202,0.948810508224733,"EXCLUDE_GSM4676447",0.330103138269942,0.998587042388098,"hsa-miR-432-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-148b-3p:hsa-mir-148b","MATURE",0.146351432384265,0.954302845955942,"EXCLUDE_GSM4676447",-0.141776349653576,0.998587042388098,"hsa-miR-148b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-17-5p:hsa-mir-17","MATURE",0.0370107102734849,0.99698024720718,"EXCLUDE_GSM4676447",0.0187838912191669,0.998587042388098,"hsa-miR-17-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-340-5p:hsa-mir-340","MATURE",0.115597361217441,0.97180894193783,"EXCLUDE_GSM4676447",-0.169343319663637,0.998587042388098,"hsa-miR-340-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-144-5p:hsa-mir-144","MATURE",-1.00460297777112,0.827381577615971,"EXCLUDE_GSM4676447",-0.601183664449953,0.998587042388098,"hsa-miR-144-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-24-2-5p:hsa-mir-24-2","MATURE",0.220987669258818,0.913328740245061,"EXCLUDE_GSM4676447",0.127238738803287,0.998587042388098,"hsa-miR-24-2-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-664a-3p:hsa-mir-664a","MATURE",-0.1790147236534,0.913328740245061,"EXCLUDE_GSM4676447",-0.1619789070558,0.998587042388098,"hsa-miR-664a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-140-3p:hsa-mir-140","MATURE",0.0375519565593806,0.99698024720718,"EXCLUDE_GSM4676447",0.0752525794807259,0.998587042388098,"hsa-miR-140-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-342-5p:hsa-mir-342","MATURE",-0.542731573132133,0.58336737029649,"EXCLUDE_GSM4676447",-0.354222679756086,0.998587042388098,"hsa-miR-342-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-95-3p:hsa-mir-95","MATURE",0.0998440680331712,0.961686339648352,"EXCLUDE_GSM4676447",-0.0256922057119757,0.998587042388098,"hsa-miR-95-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-151a-5p:hsa-mir-151a","MATURE",-0.0934059280916025,0.954302845955942,"EXCLUDE_GSM4676447",-0.102053062218517,0.998587042388098,"hsa-miR-151a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-652-3p:hsa-mir-652","MATURE",0.135887329720067,0.954302845955942,"EXCLUDE_GSM4676447",0.0964904234043527,0.998587042388098,"hsa-miR-652-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-194-3p:hsa-mir-194-2","MATURE",1.03734786935211,0.827381577615971,"EXCLUDE_GSM4676447",0.97193468736016,0.998587042388098,"hsa-miR-194-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-335-3p:hsa-mir-335","MATURE",0.206423664093193,0.942554188179476,"EXCLUDE_GSM4676447",0.176660673206081,0.998587042388098,"hsa-miR-335-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-374a-3p:hsa-mir-374a","MATURE",-0.141457445634118,0.962283635606115,"EXCLUDE_GSM4676447",-0.362587748589231,0.998587042388098,"hsa-miR-374a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-24-1-5p:hsa-mir-24-1","MATURE",-0.0164213614382146,0.99698024720718,"EXCLUDE_GSM4676447",-0.0401808825948059,0.998587042388098,"hsa-miR-24-1-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-9-3p:hsa-mir-9-1","MATURE",0.00903356596053357,0.99775400192234,"EXCLUDE_GSM4676447",-0.0594697875921864,0.998587042388098,"hsa-miR-9-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-362-5p:hsa-mir-362","MATURE",0.210437691618527,0.951316534242914,"EXCLUDE_GSM4676447",0.0790207661788855,0.998587042388098,"hsa-miR-362-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-let-7b-3p:hsa-let-7b","MATURE",0.0353746789788707,0.99698024720718,"EXCLUDE_GSM4676447",-0.0297517564798348,0.998587042388098,"hsa-let-7b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-106b-5p:hsa-mir-106b","MATURE",-0.0775953854706105,0.988794710274305,"EXCLUDE_GSM4676447",-0.156464867678457,0.998587042388098,"hsa-miR-106b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-134-5p:hsa-mir-134","MATURE",0.162061180013017,0.948810508224733,"EXCLUDE_GSM4676447",0.174908292239356,0.998587042388098,"hsa-miR-134-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-181a-2-3p:hsa-mir-181a-2","MATURE",0.0368766296972559,0.99698024720718,"EXCLUDE_GSM4676447",0.0872461282591665,0.998587042388098,"hsa-miR-181a-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-340-3p:hsa-mir-340","MATURE",0.00627545780394929,0.99775400192234,"EXCLUDE_GSM4676447",0.0297043828692413,0.998587042388098,"hsa-miR-340-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-101-3p:hsa-mir-101-2","MATURE",0.0608872159170339,0.99698024720718,"EXCLUDE_GSM4676447",-0.481645348670214,0.998587042388098,"hsa-miR-101-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-221-5p:hsa-mir-221","MATURE",-0.277157119439956,0.948810508224733,"EXCLUDE_GSM4676447",-0.388207693206735,0.998587042388098,"hsa-miR-221-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1301-3p:hsa-mir-1301","MATURE",-0.134214674640776,0.954302845955942,"EXCLUDE_GSM4676447",-0.26380575913359,0.998587042388098,"hsa-miR-1301-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-128-3p:hsa-mir-128-1","MATURE",0.152138272295039,0.951185018782856,"EXCLUDE_GSM4676447",-0.0116899794215314,0.998587042388098,"hsa-miR-128-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-222-3p:hsa-mir-222","MATURE",0.312728660857817,0.913328740245061,"EXCLUDE_GSM4676447",0.169616503650992,0.998587042388098,"hsa-miR-222-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-552-5p:hsa-mir-552","MATURE",0.87919691866582,0.827381577615971,"EXCLUDE_GSM4676447",0.944429360491759,0.998587042388098,"hsa-miR-552-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-590-3p:hsa-mir-590","MATURE",-0.513178734275564,0.681874207663341,"EXCLUDE_GSM4676447",-0.501150805928322,0.944411957639975,"hsa-miR-590-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1468-5p:hsa-mir-1468","MATURE",-0.149173910095775,0.954302845955942,"EXCLUDE_GSM4676447",-0.107496770204881,0.998587042388098,"hsa-miR-1468-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-744-5p:hsa-mir-744","MATURE",0.235415526385094,0.901138084350497,"EXCLUDE_GSM4676447",0.216974495648118,0.998587042388098,"hsa-miR-744-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-454-3p:hsa-mir-454","MATURE",-0.17076172383302,0.951185018782856,"EXCLUDE_GSM4676447",-0.127300993970791,0.998587042388098,"hsa-miR-454-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-500a-3p:hsa-mir-500a","MATURE",0.221227160127854,0.942554188179476,"EXCLUDE_GSM4676447",0.0195016707312704,0.998587042388098,"hsa-miR-500a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-877-5p:hsa-mir-877","MATURE",-0.0205316854528412,0.99698024720718,"EXCLUDE_GSM4676447",0.0929769950749457,0.998587042388098,"hsa-miR-877-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-363-3p:hsa-mir-363","MATURE",-0.63285209528069,0.827381577615971,"EXCLUDE_GSM4676447",-0.437737974055409,0.998587042388098,"hsa-miR-363-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4709-3p:hsa-mir-4709","MATURE",0.501856561082144,0.827381577615971,"EXCLUDE_GSM4676447",0.348893641809128,0.998587042388098,"hsa-miR-4709-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-505-3p:hsa-mir-505","MATURE",0.0329172400406108,0.99698024720718,"EXCLUDE_GSM4676447",-0.0597923223925116,0.998587042388098,"hsa-miR-505-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-889-3p:hsa-mir-889","MATURE",0.310167771983923,0.913328740245061,"EXCLUDE_GSM4676447",0.307243286629096,0.998587042388098,"hsa-miR-889-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3615:hsa-mir-3615","MATURE",-0.0131144073077755,0.99765657714209,"EXCLUDE_GSM4676447",0.0390965338272927,0.998587042388098,"hsa-miR-3615","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-664a-5p:hsa-mir-664a","MATURE",-0.214794691672794,0.942554188179476,"EXCLUDE_GSM4676447",-0.051684195563649,0.998587042388098,"hsa-miR-664a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-335-5p:hsa-mir-335","MATURE",0.0879760989171202,0.994088918459872,"EXCLUDE_GSM4676447",-0.187169610696583,0.998587042388098,"hsa-miR-335-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-625-3p:hsa-mir-625","MATURE",0.0659795630896999,0.993214886433134,"EXCLUDE_GSM4676447",0.0171294776961618,0.998587042388098,"hsa-miR-625-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-2110:hsa-mir-2110","MATURE",0.0332085276772253,0.99698024720718,"EXCLUDE_GSM4676447",0.0814708150268419,0.998587042388098,"hsa-miR-2110","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-483-5p:hsa-mir-483","MATURE",-0.411367958913672,0.913328740245061,"EXCLUDE_GSM4676447",-0.316797211329846,0.998587042388098,"hsa-miR-483-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-511-5p:hsa-mir-511","MATURE",0.0380263313409868,0.99698024720718,"EXCLUDE_GSM4676447",0.148921911755221,0.998587042388098,"hsa-miR-511-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1260b:hsa-mir-1260b","MATURE",-0.231198593223082,0.951185018782856,"EXCLUDE_GSM4676447",-0.0621450673252119,0.998587042388098,"hsa-miR-1260b","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-485-5p:hsa-mir-485","MATURE",0.0263937374139403,0.99698024720718,"EXCLUDE_GSM4676447",0.0114430568693865,0.998587042388098,"hsa-miR-485-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-143-5p:hsa-mir-143","MATURE",0.802334228520649,0.444782861895594,"EXCLUDE_GSM4676447",0.597257058776468,0.922698286082439,"hsa-miR-143-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-421:hsa-mir-421","MATURE",-0.267928861969031,0.913328740245061,"EXCLUDE_GSM4676447",-0.209546241359716,0.998587042388098,"hsa-miR-421","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-361-3p:hsa-mir-361","MATURE",0.301875470025118,0.942554188179476,"EXCLUDE_GSM4676447",0.0885005526825849,0.998587042388098,"hsa-miR-361-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-27a-5p:hsa-mir-27a","MATURE",0.193981161000647,0.954302845955942,"EXCLUDE_GSM4676447",-0.0896784354990773,0.998587042388098,"hsa-miR-27a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-203b-3p:hsa-mir-203b","MATURE",0.223807049109818,0.954302845955942,"EXCLUDE_GSM4676447",0.279623856823155,0.998587042388098,"hsa-miR-203b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-584-5p:hsa-mir-584","MATURE",0.0825464971430626,0.97180894193783,"EXCLUDE_GSM4676447",0.149263415256971,0.998587042388098,"hsa-miR-584-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-651-5p:hsa-mir-651","MATURE",-0.00123326911762012,0.998612650735802,"EXCLUDE_GSM4676447",-0.0215284343992441,0.998587042388098,"hsa-miR-651-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-16-2-3p:hsa-mir-16-2","MATURE",0.022720011042733,0.99698024720718,"EXCLUDE_GSM4676447",-0.151723882936483,0.998587042388098,"hsa-miR-16-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-106b-3p:hsa-mir-106b","MATURE",-0.0116882451725839,0.99775400192234,"EXCLUDE_GSM4676447",-0.0744746757653521,0.998587042388098,"hsa-miR-106b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-433-3p:hsa-mir-433","MATURE",0.271914288178646,0.913328740245061,"EXCLUDE_GSM4676447",0.262021067865779,0.998587042388098,"hsa-miR-433-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548e-3p:hsa-mir-548e","MATURE",-0.108454944792077,0.961686339648352,"EXCLUDE_GSM4676447",-0.0275131691292742,0.998587042388098,"hsa-miR-548e-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-503-5p:hsa-mir-503","MATURE",-0.254469172910468,0.948810508224733,"EXCLUDE_GSM4676447",-0.294796529189553,0.998587042388098,"hsa-miR-503-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-942-5p:hsa-mir-942","MATURE",-0.257012036069441,0.948810508224733,"EXCLUDE_GSM4676447",-0.0253158798450365,0.998587042388098,"hsa-miR-942-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-27b-5p:hsa-mir-27b","MATURE",-0.0100756366710763,0.99775400192234,"EXCLUDE_GSM4676447",-0.038432548597168,0.998587042388098,"hsa-miR-27b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-216b-5p:hsa-mir-216b","MATURE",-0.239692429509901,0.954302845955942,"EXCLUDE_GSM4676447",-0.401552173088995,0.998587042388098,"hsa-miR-216b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
