"ensembl_gene_id","primary_log2FC","direction_retention_fraction","loo_min_log2FC","loo_max_log2FC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","gene_symbol","gene_biotype","mapping_status"
"ENSG00000171853",0.0427552511011138,0.81578947368421,-0.0593533884508229,0.129764836656218,0.102108639551937,0.0104579179188938,0,"TRAPPC12","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000174851",0.271961354164166,1,0.152245689553343,0.406089597843061,0.134128243678895,0.0214706688990423,0,"YIF1A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000112029",-0.0513322649539929,0.657894736842105,-0.165826711556301,0.0621753241505493,0.114494446602308,0.0202413146155987,0,"FBXO5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000258501",0.0865508799746064,0.894736842105263,-0.0236309752580115,0.136419937440632,0.110181855232618,0.0112552194899699,0,"EIF3LP1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000261395",-0.487252079051875,1,-0.544176454276478,-0.357131804882275,0.1301202741696,0.0148027047896547,0,"HSPE1P5","transcribed_processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000171444",-0.38242684867339,1,-0.571241025155802,-0.237122506875944,0.188814176482412,0.0276336308989363,0,"MCC","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000059378",-0.190132435923508,1,-0.257990226606727,-0.0887167695406112,0.101415666382897,0.0174527049579006,0,"PARP12","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000198523",0.313046989890586,0.973684210526316,-0.0412678160114326,0.638914822914659,0.354314805902019,0.0322875761980804,0,"PLN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000264217",-0.0844973454724191,0.921052631578947,-0.154255698672294,0.0136013580897693,0.0980987035621884,0.0168915603156715,0,"RPL35AP23","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000110060",-0.284053534101927,1,-0.427721455399807,-0.232092274335519,0.14366792129788,0.0103905970796044,0,"PUS3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000271122",0.265880396529917,1,0.180663806870857,0.288618838907349,0.08521658965906,0.0148281387087694,0,"AC018647.2","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000165271",-0.326877162317896,1,-0.369317356208113,-0.278256787843384,0.0486203744745122,0.0144166783834333,0,"NOL6","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000153487",0.099799665642532,0.973684210526316,0.0159878671875636,0.139126028338322,0.0838117984549684,0.0103615295903833,0,"ING1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000126768",0.132582806718663,1,0.0721405439613803,0.170645567758069,0.0604422627572822,0.0122727807935592,0,"TIMM17B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000237190",0.0392404166582583,0.894736842105263,-0.0467055550364972,0.0779298089151782,0.0859459716947555,0.0114701169448977,0,"CDKN2AIPNL","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000135632",-0.131147412433369,1,-0.195727014173712,-0.0674656159881552,0.0645796017403431,0.0126443488172771,0,"SMYD5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000060491",0.115826678614261,0.973684210526316,-0.0327347247137979,0.216614192416411,0.148561403328059,0.0123720709146703,0,"OGFR","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000270647",-0.0288519835846022,0.657894736842105,-0.25728765706036,0.0995817801159319,0.228435673475758,0.019447038630091,0,"TAF15","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000230166",-0.0868534001405682,0.921052631578947,-0.152956886801821,0.0082141647406856,0.0950675648812538,0.0181097113799844,0,"RPL35AP24","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000204147",0.0831653385895307,0.921052631578947,0.0236163970570837,0.157014963846119,0.0738496252565887,0.0147896576128333,0,"ASAH2B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000034971",-0.569646808476633,0.973684210526316,-1.34946436164962,0.177635179146496,0.779817553172984,0.072281775338192,0,"MYOC","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000259948",0.282028122874654,1,0.165702290546855,0.463478158238326,0.181450035363673,0.0254039650087722,0,"AC124068.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000140323",0.449853320099499,1,0.301858893492098,0.534163454512797,0.1479944266074,0.0209351488591338,0,"DISP2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000179639",-0.0870755662120125,0.789473684210526,-0.260795304353783,0.0229455752054644,0.173719738141771,0.0366255128890488,0,"FCER1A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000135341",-0.305835242363679,1,-0.38890308456415,-0.24405979172154,0.0830678422004713,0.0121094748075475,0,"MAP3K7","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000160753",0.127610732817696,0.973684210526316,0.0431684318795996,0.180724103736076,0.0844423009380962,0.0115065515137221,0,"RUSC1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000263155",0.419764449778733,1,0.329980131065263,0.51001724674854,0.0902527969698064,0.0215525110499193,0,"MYZAP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000258956",-0.0626018230444606,0.789473684210526,-0.158090063813423,0.198284219385505,0.260886042429966,0.0183094316215209,0,"COX4I1P1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000213928",-0.425920303926843,1,-0.501500452737964,-0.281953215646464,0.143967088280379,0.0157805009226633,0,"IRF9","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000259051",-0.074935633937537,0.921052631578947,-0.21191919971363,0.0099182201209387,0.136983565776093,0.0132361811620727,0,"HNRNPUP1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000164054",0.0546182473379634,0.473684210526316,-0.00717702998429402,0.145891696983858,0.0912734496458947,0.0111314639334937,0,"SHISA5","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000136925",0.10177708541594,0.921052631578947,0.0153677960641127,0.130079434012133,0.0864092893518274,0.0119522285917262,0,"TSTD2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000031823",0.114583342334151,0.973684210526316,0.0413855571180333,0.226772001679471,0.11218865934532,0.00883713908518877,0,"RANBP3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000143633",-0.161242901192565,1,-0.205377253946692,-0.127480384195255,0.0441343527541269,0.0137848257149496,0,"C1orf131","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000125450",-0.0888586687763051,1,-0.150602978849623,-0.0676806619249597,0.0617443100733178,0.00929659134421812,0,"NUP85","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000196387",-0.000515053926179848,0.921052631578947,-0.131595671660821,0.0316517333771569,0.131080617734641,0.0136746810944668,0,"ZNF140","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000179031",-0.0458269219593424,0.473684210526316,-0.116979619978621,0.00988933830769998,0.0711526980192783,0.00985400264116901,0,"NSA2P3","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000279267",0.0240902323883015,0.81578947368421,-0.170043652124211,0.104479457524574,0.194133884512513,0.0189219259784873,0,"AL078621.3","TEC","MAPPED_EXACT_VERSION"
"ENSG00000145819",-0.00734111348921476,0.921052631578947,-0.0918197808970199,0.0501620312516026,0.0844786674078051,0.0162946582455878,0,"ARHGAP26","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000197969",0.113450015372917,0.921052631578947,0.00800198719235502,0.198866121234269,0.105448028180562,0.00889837608800449,0,"VPS13A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000153563",-0.695144540635247,1,-0.792702915985759,-0.598057175162295,0.0975583753505122,0.021924420620376,0,"CD8A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000230355",-0.0245196889898897,0.736842105263158,-0.133506887497339,0.115302033654883,0.139821722644773,0.0166944082512183,0,"AC009474.2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000141642",0.197498883955744,0.973684210526316,0.042642220096884,0.340512558087463,0.15485666385886,0.012147127534335,0,"ELAC1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000256643",0.00652181058553047,0.789473684210526,-0.246661105012905,0.466898341969768,0.460376531384237,0.0228043003374214,0,"LINC02441","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000235026",-0.129341417375564,0.921052631578947,-0.539762460607637,0.304146171578161,0.433487588953725,0.025588048032098,0,"DPP10-AS1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000076984",0.148375253099837,1,0.0807706272491002,0.16358793594297,0.0676046258507365,0.0105725158581556,0,"MAP2K7","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000217385",-0.187732435406369,1,-0.237663853418462,-0.155609253651175,0.0499314180120926,0.00851520529403183,0,"PSMC1P11","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000086827",0.120699119640606,1,0.0668561572060296,0.146280228169037,0.0538429624345764,0.0110970780963759,0,"ZW10","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000169992",-0.252792794168417,1,-0.415562288731373,-0.124647349688788,0.162769494562957,0.0169277723065292,0,"NLGN2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000099725",-0.309949145290295,1,-0.449028770597253,-0.275216919472923,0.139079625306959,0.0107714342853465,0,"PRKY","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000135336",-0.0825653170247416,0.973684210526316,-0.206022444761988,-0.0427299488310954,0.123457127737246,0.00985009300901601,0,"ORC3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000244002",-0.157177988365669,1,-0.19048025702651,-0.143586130602312,0.0333022686608409,0.0107150876581641,0,"RPSAP39","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000196646",-0.209419621913794,1,-0.284587321808015,-0.16518591523804,0.0751676998942213,0.0129824828577945,0,"ZNF136","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000214013",-0.00620779747041538,0.947368421052632,-0.0968909884641337,0.0646196716967804,0.0906831909937183,0.00776776355350243,0,"GANC","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000178971",-0.0913842094109053,0.973684210526316,-0.221686163256232,-0.00599322172122141,0.130301953845327,0.014080804961245,0,"CTC1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000162302",-0.144980300004087,0.973684210526316,-0.262645252417282,-0.00702421426997748,0.13795608573411,0.017656827116276,0,"RPS6KA4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000157741",0.084898801240109,0.894736842105263,-0.0490870814636634,0.116456787206114,0.133985882703772,0.0111025402114659,0,"UBN2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000184828",0.316562675476546,1,0.205850352815343,0.354697178862896,0.110712322661203,0.0178505046106327,0,"ZBTB7C","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000251062",-0.10905958990211,0.973684210526316,-0.224617349012232,-0.00171234196869487,0.115557759110122,0.0219972427513523,0,"AC025459.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000167508",0.405435459476387,1,0.266852223229411,0.755755731409813,0.350320271933426,0.0216797191556825,0,"MVD","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000241360",0.369263469300358,1,0.253696915303846,0.449350148346149,0.115566553996512,0.0176622159882017,0,"PDXP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000224987",-0.199732262726656,1,-0.308438307713071,-0.144056334599826,0.108706044986415,0.0134721013679809,0,"AL024507.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000092094",-0.0859850418401846,0.921052631578947,-0.234410861042415,-0.0172382950176356,0.14842581920223,0.0168477160309032,0,"OSGEP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000175592",-0.107163799152079,0.842105263157895,-0.322794905691944,0.105781146590734,0.215631106539865,0.0465215665033213,0,"FOSL1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000201487",-0.363701541539197,1,-0.805090153015437,-0.236474032603884,0.44138861147624,0.0185904433209193,0,"SNORD45B","snoRNA","MAPPED_EXACT_VERSION"
"ENSG00000118960",0.018890030060314,0.921052631578947,-0.0689377248147154,0.0533064441499168,0.0878277548750295,0.0123144981009112,0,"HS1BP3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000185219",-0.0418333350537159,0.526315789473684,-0.144545567282512,0.0199195951975712,0.102712232228796,0.0154963147241855,0,"ZNF445","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000181827",-0.146397583853192,0.973684210526316,-0.270310613677706,0.00562444661501339,0.152022030468206,0.0137745552801017,0,"RFX7","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000163703",0.30896088056965,1,0.109681548375813,0.403330875820581,0.199279332193837,0.0209529905009882,0,"CRELD1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000124222",0.0440282656047258,0.789473684210526,-0.070572428675643,0.092335214356411,0.114600694280369,0.0153201490588729,0,"STX16","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000121413",-0.122988710402077,0.947368421052632,-0.326126956101029,-0.0233609329818137,0.203138245698952,0.0225158076413692,0,"ZSCAN18","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000225580",-0.163664521723348,1,-0.223449406966041,-0.110124438792048,0.0597848852426923,0.0153872273446203,0,"AL358942.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000239481",-0.0788744667246817,1,-0.160782387685889,-0.0541351110497755,0.0819079209612078,0.0105192012762731,0,"RPS3AP41","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000177570",0.287108283431476,1,0.143728878240198,0.434877082504525,0.147768799073049,0.0154213816613116,0,"SAMD12","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000083535",0.0990190992251849,0.947368421052632,-0.117212760757268,0.15522458686526,0.216231859982453,0.0156241932103981,0,"PIBF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000123066",-0.152392468020111,1,-0.342580880227048,-0.0546317173964797,0.190188412206936,0.0128604392285933,0,"MED13L","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000046647",0.0272481793787059,0.868421052631579,-0.0998604701072636,0.168280771498956,0.14103259212025,0.0173484086930202,0,"GEMIN8","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000171246",0.643791804129584,1,0.375903522906779,0.863918700292918,0.267888281222805,0.0372742501005716,0,"NPTX1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000038427",-0.0108691331744957,0.68421052631579,-0.158524807994874,0.107003054551083,0.147655674820378,0.020808736697686,0,"VCAN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000149476",0.165404235462221,1,0.0931749169940369,0.192927121801413,0.0722293184681845,0.0115067116195982,0,"TKFC","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000261679",-0.00264118231188815,0.947368421052632,-0.103869611091586,0.075127792922627,0.101228428779698,0.0127407860995358,0,"ATP5PDP1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000188820",-0.835611631319701,1,-1.01876984200009,-0.580904461455149,0.254707169864552,0.0126097132632114,0,"CALHM6","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000279765",-0.216423452640933,1,-0.348917559275994,-0.169964140537121,0.132494106635061,0.0103179753984224,0,"AC013394.1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000219529",0.00877968462434312,0.894736842105263,-0.11545856914194,0.0963172840036348,0.124238253766283,0.0237914083430687,0,"AP000580.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000132640",0.139236261168588,1,0.0706621757562285,0.177546814590601,0.0685740854123597,0.0105514430519331,0,"BTBD3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000167774",0.0306062520356545,0.894736842105263,-0.0331038704898818,0.146784196921185,0.116177944885531,0.0112820641850502,0,"AC010323.1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000164647",-0.202762946388356,1,-0.297036410949817,-0.105352237077358,0.0974107093109986,0.0242581548799886,0,"STEAP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000160201",-0.20945161943538,1,-0.283613508155237,-0.158283258235761,0.074161888719857,0.0105016407602972,0,"U2AF1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000073711",0.0250627845601618,0.763157894736842,-0.312221547302262,0.134728228982194,0.337284331862424,0.0240816560656487,0,"PPP2R3A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000166166",0.0414391598944228,0.710526315789474,-0.142247061251332,0.137937631117632,0.183686221145755,0.0206794641658337,0,"TRMT61A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000126787",-0.090213185599906,0.842105263157895,-0.290784273449316,0.103461153072548,0.20057108784941,0.0321030495236399,0,"DLGAP5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000169252",-0.166036946296591,1,-0.339617566697015,-0.0586127673483841,0.173580620400424,0.0159570353437214,0,"ADRB2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000128052",0.0632571734981948,0.578947368421053,-0.106483482616188,0.150704152504571,0.169740656114382,0.0179382633370944,0,"KDR","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000066427",-0.0224554725353072,0.736842105263158,-0.104191125374198,0.0692799922956754,0.0917354648309827,0.0188353884068009,0,"ATXN3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000087995",-0.0877948025270387,0.921052631578947,-0.154977096741701,0.0420103661375076,0.129805168664546,0.00875095637633322,0,"METTL2A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000247516",-0.122979165079406,0.947368421052632,-0.344675226171011,0.0705799628752724,0.221696061091605,0.0243334768463334,0,"MIR4458HG","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000175573",0.320092869817816,1,0.17800488402127,0.363814653515864,0.142087985796546,0.0152165219755741,0,"C11orf68","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000183354",0.0383913335925182,0.789473684210526,-0.139782243498487,0.0924926324864734,0.178173577091006,0.0133786918088714,0,"KIAA2026","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000162775",-0.241535486703454,1,-0.344957604136588,-0.169444731521039,0.103422117433135,0.0137347081164952,0,"RBM15","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000025770",0.143748721916124,0.973684210526316,0.0119678792641796,0.234953757006945,0.131780842651944,0.00982120561577589,0,"NCAPH2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000143942",-0.37196152807597,1,-0.439789562647794,-0.152272058256034,0.219689469819936,0.0167539529473107,0,"CHAC2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000260912",0.312197156795896,1,0.214070006497407,0.361098343266886,0.0981271502984888,0.0197560021300093,0,"AL158206.1","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000274272",0.187879451624121,1,0.0697520873356943,0.242782991396066,0.118127364288427,0.0117866711378613,0,"AC069281.2","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000145781",-0.00210271126057506,0.894736842105263,-0.165848452337555,0.0794836129671817,0.16374574107698,0.0091478284156901,0,"COMMD10","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000168952",0.33113587028039,1,0.269406396384649,0.410074375438859,0.0789385051584691,0.0212066053882146,0,"STXBP6","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000079462",0.215574218676049,1,0.161492498475814,0.264503707221188,0.054081720200235,0.0139737798158951,0,"PAFAH1B3","protein_coding","MAPPED_EXACT_VERSION"
