"original_miRNA_id","normalized_miRNA_id","logFC_no_zone","BH_FDR_no_zone","logFC_adjusted","BH_FDR_adjusted","no_zone_significant","attenuated","direction_reversed"
"hsa-miR-942-3p:hsa-mir-942","hsa-miR-942-3p",-0.179344959083847,0.889422147057613,0.00251219978933118,0.998612650735802,FALSE,TRUE,TRUE
"hsa-miR-942-5p:hsa-mir-942","hsa-miR-942-5p",-0.223615366279977,0.629542517874079,-0.257012036069441,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-944:hsa-mir-944","hsa-miR-944",-3.29325081353449,0.00698539950140059,-0.377692078652822,0.948810508224733,TRUE,TRUE,FALSE
"hsa-miR-95-3p:hsa-mir-95","hsa-miR-95-3p",0.111436041041594,0.796924027558316,0.0998440680331712,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-96-5p:hsa-mir-96","hsa-miR-96-5p",-0.598668112985909,0.479074894446351,0.0994964948939379,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-98-3p:hsa-mir-98","hsa-miR-98-3p",-0.191491480997778,0.815841007018046,-0.0872287959696941,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-98-5p:hsa-mir-98","hsa-miR-98-5p",-0.143067797024718,0.615114548984567,-0.0299098654158194,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-99a-3p:hsa-mir-99a","hsa-miR-99a-3p",-1.59096727226829,0.137306977401911,0.134711857151037,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-99a-5p:hsa-mir-99a","hsa-miR-99a-5p",-1.43162118848687,0.0091155466634109,-0.449842391658032,0.91412352633157,TRUE,TRUE,FALSE
"hsa-miR-99b-3p:hsa-mir-99b","hsa-miR-99b-3p",-0.167871186501439,0.743682513978121,0.131722227454676,0.959161748772064,FALSE,TRUE,TRUE
"hsa-miR-99b-5p:hsa-mir-99b","hsa-miR-99b-5p",0.0282509716110205,0.927028313614817,0.145470899967489,0.948810508224733,FALSE,FALSE,FALSE
